Game Turn, Range, Value, Seed, Type, Location
301, 1, 0, 417427421, sync, GetNextBuyablePlot picker
301, 2, 1, 3925878610, sync, GetNextBuyablePlot picker
301, 1, 0, 3916950051, sync, GetNextBuyablePlot picker
301, 2, 0, 3950480160, sync, GetNextBuyablePlot picker
301, 3, 1, 1762274521, sync, GetNextBuyablePlot picker
301, 1, 0, 2614453918, sync, GetNextBuyablePlot picker
301, 1, 0, 3679782271, sync, GetNextBuyablePlot picker
301, 25, 16, 3390716236, sync, Random Direction
301, 20, 6, 2808593813, sync, Random Direction
301, 1, 0, 1496141482, sync, GetNextBuyablePlot picker
301, 7, 1, 3351149211, sync, Random Direction
301, 8, 3, 1146592824, sync, Random Direction
301, 1, 0, 1658035729, sync, GetNextBuyablePlot picker
301, 23, 13, 543796086, sync, Random Direction
301, 17, 10, 2457871735, sync, Random Direction
301, 19, 16, 2634311140, sync, Random Direction
301, 3, 0, 3829598797, sync, GetNextBuyablePlot picker
301, 11, 7, 574425346, sync, Random Direction
301, 2, 1, 2789712403, sync, GetNextBuyablePlot picker
301, 29, 2, 3449027664, sync, Random Direction
301, 8, 3, 348323401, sync, Random Direction
301, 8, 7, 1979102030, sync, Random Direction
301, 2, 0, 3774893167, sync, GetNextBuyablePlot picker
301, 17, 13, 826576252, sync, Random Direction
301, 10, 7, 3342087685, sync, Random Direction
301, 12, 10, 3331241562, sync, Random Direction
301, 1, 0, 3924770955, sync, GetNextBuyablePlot picker
301, 14, 12, 3070952808, sync, Random Direction
301, 22, 16, 3787926913, sync, Random Direction
301, 1, 0, 3295796774, sync, GetNextBuyablePlot picker
301, 5, 1, 3448724071, sync, Random Direction
301, 20, 12, 1178538004, sync, Random Direction
301, 30, 27, 2738364605, sync, Random Direction
301, 6, 2, 3893212850, sync, Random Direction
301, 7, 5, 2066560515, sync, Random Direction
301, 30, 29, 3255245184, sync, Random Direction
301, 6, 4, 4291496889, sync, Random Direction
301, 4, 2, 3508308990, sync, Random Direction
301, 4, 3, 2151886687, sync, Random Direction
301, 2, 1, 3615772076, sync, Random Direction
302, 2, 0, 3523717749, sync, GetNextBuyablePlot picker
302, 1, 0, 1320249866, sync, GetNextBuyablePlot picker
302, 1, 0, 496329339, sync, GetNextBuyablePlot picker
302, 2, 0, 2193528984, sync, GetNextBuyablePlot picker
302, 1, 0, 1530231025, sync, GetNextBuyablePlot picker
302, 1, 0, 3691257046, sync, GetNextBuyablePlot picker
302, 2, 1, 2450369367, sync, GetNextBuyablePlot picker
302, 1, 0, 4132480580, sync, GetNextBuyablePlot picker
302, 100, 11, 1335341869, sync, City Rebellion Roll
302, 1, 0, 503132258, sync, GetNextBuyablePlot picker
302, 1, 0, 928490995, sync, GetNextBuyablePlot picker
302, 100, 41, 1372840624, sync, City Rebellion Roll
302, 2, 1, 1785287977, sync, GetNextBuyablePlot picker
302, 6, 4, 2910974126, sync, GetNextBuyablePlot picker
302, 12, 3, 3426528847, sync, Unit Combat Damage
302, 12, 3, 1393326556, sync, Unit Combat Damage
302, 12, 2, 1167661797, sync, Unit Combat Damage
302, 12, 0, 981494202, sync, Unit Combat Damage
302, 12, 11, 146792555, sync, Unit Combat Damage
302, 1, 0, 3990181832, sync, GetNextBuyablePlot picker
302, 1, 0, 4047863905, sync, GetNextBuyablePlot picker
302, 1, 0, 3552274310, sync, GetNextBuyablePlot picker
302, 1, 0, 1476008007, sync, GetNextBuyablePlot picker
302, 1, 0, 1993091188, sync, GetNextBuyablePlot picker
302, 4, 3, 2264449437, sync, GetNextBuyablePlot picker
302, 2, 0, 3746985490, sync, GetNextBuyablePlot picker
302, 1, 0, 1404432867, sync, GetNextBuyablePlot picker
302, 4, 2, 3434960864, sync, GetNextBuyablePlot picker
302, 1, 0, 3030702745, sync, GetNextBuyablePlot picker
302, 1, 0, 270655838, sync, GetNextBuyablePlot picker
302, 2, 1, 1573636415, sync, GetNextBuyablePlot picker
302, 1, 0, 2899317260, sync, GetNextBuyablePlot picker
302, 3, 1, 4217341781, sync, GetNextBuyablePlot picker
302, 12, 5, 1671869802, sync, Unit Combat Damage
302, 1, 0, 1933425243, sync, GetNextBuyablePlot picker
302, 1, 0, 494027512, sync, GetNextBuyablePlot picker
302, 1, 0, 501105617, sync, GetNextBuyablePlot picker
302, 1, 0, 4109549110, sync, GetNextBuyablePlot picker
302, 1, 0, 353607991, sync, GetNextBuyablePlot picker
302, 1, 0, 2617546404, sync, GetNextBuyablePlot picker
302, 3, 0, 4205988877, sync, GetNextBuyablePlot picker
302, 1, 0, 807700418, sync, GetNextBuyablePlot picker
302, 2, 0, 3807844819, sync, GetNextBuyablePlot picker
302, 1, 0, 2034661648, sync, GetNextBuyablePlot picker
302, 2, 1, 3460602889, sync, GetNextBuyablePlot picker
302, 3, 0, 2998361614, sync, GetNextBuyablePlot picker
302, 1, 0, 1133477935, sync, GetNextBuyablePlot picker
302, 1, 0, 2424444476, sync, GetNextBuyablePlot picker
302, 19, 16, 2559700933, sync, Random Direction
302, 30, 6, 3834596634, sync, Random Direction
302, 1, 0, 916320331, sync, GetNextBuyablePlot picker
302, 8, 1, 1165515304, sync, Random Direction
302, 3, 0, 581354305, sync, Random Direction
302, 1, 0, 365240550, sync, GetNextBuyablePlot picker
302, 15, 6, 752436775, sync, Random Direction
302, 8, 6, 1963782356, sync, Random Direction
302, 18, 12, 3755692669, sync, Random Direction
302, 3, 1, 2905761138, sync, GetNextBuyablePlot picker
302, 6, 4, 2173312451, sync, Random Direction
302, 2, 1, 3300017728, sync, GetNextBuyablePlot picker
302, 32, 22, 2798623097, sync, Random Direction
302, 6, 5, 3015534270, sync, Random Direction
302, 32, 15, 4058436383, sync, Random Direction
302, 11, 10, 2090174060, sync, Random Direction
302, 2, 1, 4263990325, sync, GetNextBuyablePlot picker
302, 11, 1, 3362074826, sync, Random Direction
302, 13, 10, 774865467, sync, Random Direction
302, 15, 7, 3632962904, sync, Random Direction
302, 1, 0, 2030436017, sync, GetNextBuyablePlot picker
302, 10, 3, 1225625494, sync, Random Direction
302, 14, 6, 1619658519, sync, Random Direction
302, 1, 0, 2075670276, sync, GetNextBuyablePlot picker
302, 24, 5, 1598739693, sync, Random Direction
302, 5, 1, 1007357730, sync, Random Direction
302, 27, 12, 1167982003, sync, Random Direction
302, 46, 28, 1929625456, sync, Random Direction
302, 4, 1, 2643251945, sync, Random Direction
302, 7, 1, 1181678446, sync, Random Direction
302, 27, 25, 854639119, sync, Random Direction
302, 6, 4, 4064109212, sync, Random Direction
302, 6, 4, 3101078693, sync, Random Direction
302, 6, 0, 3138609274, sync, Random Direction
303, 2, 1, 654405675, sync, GetNextBuyablePlot picker
303, 1, 0, 3087797384, sync, GetNextBuyablePlot picker
303, 1, 0, 1109587489, sync, GetNextBuyablePlot picker
303, 2, 1, 2389117510, sync, GetNextBuyablePlot picker
303, 1, 0, 3206865927, sync, GetNextBuyablePlot picker
303, 1, 0, 3298388276, sync, GetNextBuyablePlot picker
303, 2, 1, 93836125, sync, GetNextBuyablePlot picker
303, 1, 0, 3136914642, sync, GetNextBuyablePlot picker
303, 100, 80, 2938223011, sync, City Rebellion Roll
303, 1, 0, 3472745632, sync, GetNextBuyablePlot picker
303, 1, 0, 4051912793, sync, GetNextBuyablePlot picker
303, 100, 8, 1657216030, sync, City Rebellion Roll
303, 2, 1, 378293503, sync, GetNextBuyablePlot picker
303, 6, 2, 2775362252, sync, GetNextBuyablePlot picker
303, 12, 8, 1897337109, sync, Unit Combat Damage
303, 1, 0, 3108297770, sync, GetNextBuyablePlot picker
303, 1, 0, 3487742491, sync, GetNextBuyablePlot picker
303, 1, 0, 1679796152, sync, GetNextBuyablePlot picker
303, 1, 0, 3068438929, sync, GetNextBuyablePlot picker
303, 1, 0, 2183958774, sync, GetNextBuyablePlot picker
303, 4, 0, 2506677495, sync, GetNextBuyablePlot picker
303, 2, 0, 788760420, sync, GetNextBuyablePlot picker
303, 1, 0, 857296333, sync, GetNextBuyablePlot picker
303, 4, 2, 2970142338, sync, GetNextBuyablePlot picker
303, 1, 0, 2546225555, sync, GetNextBuyablePlot picker
303, 1, 0, 3659773392, sync, GetNextBuyablePlot picker
303, 1, 0, 830077385, sync, GetNextBuyablePlot picker
303, 1, 0, 1971374286, sync, GetNextBuyablePlot picker
303, 3, 2, 3797447663, sync, GetNextBuyablePlot picker
303, 9, 3, 2899730172, sync, Random Promotion
303, 8, 6, 1528785285, sync, Random Promotion
303, 7, 4, 3227821018, sync, Random Promotion
303, 6, 1, 2841796619, sync, Random Promotion
303, 5, 2, 732458728, sync, Random Promotion
303, 4, 0, 2549225729, sync, Random Promotion
303, 3, 1, 226042790, sync, Random Promotion
303, 2, 1, 1574236647, sync, Random Promotion
303, 1, 0, 2500432276, sync, Random Promotion
303, 1, 0, 2347123773, sync, GetNextBuyablePlot picker
303, 1, 0, 4261663794, sync, GetNextBuyablePlot picker
303, 1, 0, 586466691, sync, GetNextBuyablePlot picker
303, 1, 0, 2092446464, sync, GetNextBuyablePlot picker
303, 1, 0, 2885150521, sync, GetNextBuyablePlot picker
303, 12, 0, 269943166, sync, Unit Combat Damage
303, 12, 8, 28587743, sync, Unit Combat Damage
303, 1, 0, 2985131820, sync, GetNextBuyablePlot picker
303, 3, 1, 2800139765, sync, GetNextBuyablePlot picker
303, 1, 0, 2124265354, sync, GetNextBuyablePlot picker
303, 2, 0, 4124008955, sync, GetNextBuyablePlot picker
303, 1, 0, 1548313112, sync, GetNextBuyablePlot picker
303, 2, 0, 2645705841, sync, GetNextBuyablePlot picker
303, 3, 2, 371704406, sync, GetNextBuyablePlot picker
303, 1, 0, 2963808983, sync, GetNextBuyablePlot picker
303, 1, 0, 4219373508, sync, GetNextBuyablePlot picker
303, 19, 10, 1742059181, sync, Random Direction
303, 17, 11, 2322968034, sync, Random Direction
303, 1, 0, 2917274995, sync, GetNextBuyablePlot picker
303, 5, 4, 3049151536, sync, Random Direction
303, 4, 2, 3745779881, sync, Random Direction
303, 1, 0, 2563032622, sync, GetNextBuyablePlot picker
303, 24, 3, 4122908111, sync, Random Direction
303, 27, 25, 551881564, sync, Random Direction
303, 15, 0, 4028894821, sync, Random Direction
303, 3, 1, 47912762, sync, GetNextBuyablePlot picker
303, 13, 5, 2839068651, sync, Random Direction
303, 2, 1, 1919254856, sync, GetNextBuyablePlot picker
303, 41, 7, 3897306081, sync, Random Direction
303, 8, 1, 785607942, sync, Random Direction
303, 41, 31, 870412231, sync, Random Direction
303, 41, 10, 3254086132, sync, Random Direction
303, 2, 1, 1115596061, sync, GetNextBuyablePlot picker
303, 14, 10, 4155069330, sync, Random Direction
303, 13, 10, 3212525923, sync, Random Direction
303, 10, 9, 3405328736, sync, Random Direction
303, 1, 0, 3915740697, sync, GetNextBuyablePlot picker
303, 17, 4, 4203026142, sync, Random Direction
303, 20, 6, 1163301055, sync, Random Direction
303, 1, 0, 1487930252, sync, GetNextBuyablePlot picker
303, 17, 7, 2924370645, sync, Random Direction
303, 3, 1, 1825030890, sync, BT Research Choice
303, 7, 1, 1500346843, sync, Random Direction
303, 17, 7, 1226820728, sync, Random Direction
303, 38, 10, 1873203025, sync, Random Direction
303, 6, 3, 1188504502, sync, Random Direction
303, 6, 4, 2336217271, sync, Random Direction
303, 44, 7, 3535878180, sync, Random Direction
303, 5, 1, 725094285, sync, Random Direction
304, 2, 1, 1336526146, sync, GetNextBuyablePlot picker
304, 1, 0, 4168042835, sync, GetNextBuyablePlot picker
304, 1, 0, 2028712592, sync, GetNextBuyablePlot picker
304, 100, 33, 4163049353, sync, City Rebellion Roll
304, 2, 0, 1427305358, sync, GetNextBuyablePlot picker
304, 1, 0, 1830496175, sync, GetNextBuyablePlot picker
304, 1, 0, 3674302396, sync, GetNextBuyablePlot picker
304, 2, 1, 2761728837, sync, GetNextBuyablePlot picker
304, 1, 0, 2630793882, sync, GetNextBuyablePlot picker
304, 100, 29, 771526603, sync, City Rebellion Roll
304, 1, 0, 1247495080, sync, GetNextBuyablePlot picker
304, 1, 0, 1936273089, sync, GetNextBuyablePlot picker
304, 100, 28, 1515054694, sync, City Rebellion Roll
304, 2, 1, 1212308903, sync, GetNextBuyablePlot picker
304, 6, 1, 3539268180, sync, GetNextBuyablePlot picker
304, 12, 8, 890828285, sync, Unit Combat Damage
304, 12, 0, 3041002226, sync, Unit Combat Damage
304, 8, 1, 53292355, sync, Choosing random tech boost to grant based on era, Player: 2
304, 2, 1, 584638400, sync, Choosing random civic boost to grant based on era, Player: 2
304, 7, 4, 3104044281, sync, Selecting a random new quest
304, 7, 5, 2900974654, sync, Choosing random tech type for Trigger Tech Boost quest
304, 7, 3, 3479919263, sync, Selecting a random new quest
304, 9, 2, 2085369836, sync, Choosing random district type for Zone District quest
304, 1, 0, 1376118709, sync, GetNextBuyablePlot picker
304, 1, 0, 3826974282, sync, GetNextBuyablePlot picker
304, 1, 0, 3493134779, sync, GetNextBuyablePlot picker
304, 1, 0, 2663048920, sync, GetNextBuyablePlot picker
304, 1, 0, 3942271537, sync, GetNextBuyablePlot picker
304, 4, 3, 571651350, sync, GetNextBuyablePlot picker
304, 2, 0, 3660054167, sync, GetNextBuyablePlot picker
304, 1, 0, 1382258820, sync, GetNextBuyablePlot picker
304, 4, 0, 3875035245, sync, GetNextBuyablePlot picker
304, 1, 0, 335350946, sync, GetNextBuyablePlot picker
304, 12, 0, 2212752691, sync, Unit Combat Damage
304, 7, 5, 46381296, sync, Choosing random tech boost to grant based on era, Player: 3
304, 6, 3, 3377401449, sync, Choosing random tech boost to grant based on era, Player: 3
304, 5, 3, 2604880110, sync, Choosing random civic boost to grant based on era, Player: 3
304, 1, 0, 2758158735, sync, GetNextBuyablePlot picker
304, 1, 0, 2479059996, sync, GetNextBuyablePlot picker
304, 1, 0, 1631660069, sync, GetNextBuyablePlot picker
304, 3, 1, 3029831162, sync, GetNextBuyablePlot picker
304, 12, 4, 1529204651, sync, Unit Combat Damage
304, 1, 0, 1570878984, sync, GetNextBuyablePlot picker
304, 1, 0, 4118880673, sync, GetNextBuyablePlot picker
304, 1, 0, 3284176838, sync, GetNextBuyablePlot picker
304, 1, 0, 2112863111, sync, GetNextBuyablePlot picker
304, 1, 0, 4221577908, sync, GetNextBuyablePlot picker
304, 12, 9, 2876061405, sync, Unit Combat Damage
304, 12, 0, 3492143698, sync, Unit Combat Damage
304, 1, 0, 142772515, sync, GetNextBuyablePlot picker
304, 3, 0, 1500462624, sync, GetNextBuyablePlot picker
304, 1, 0, 638280665, sync, GetNextBuyablePlot picker
304, 2, 1, 4263235998, sync, GetNextBuyablePlot picker
304, 1, 0, 3924464767, sync, GetNextBuyablePlot picker
304, 2, 0, 727325772, sync, GetNextBuyablePlot picker
304, 3, 0, 415589525, sync, GetNextBuyablePlot picker
304, 1, 0, 1357867434, sync, GetNextBuyablePlot picker
304, 1, 0, 1268644251, sync, GetNextBuyablePlot picker
304, 22, 6, 3174215992, sync, Random Direction
304, 31, 15, 1239725329, sync, Random Direction
304, 1, 0, 2175956598, sync, GetNextBuyablePlot picker
304, 10, 7, 777557111, sync, Random Direction
304, 9, 2, 3288180964, sync, Random Direction
304, 1, 0, 1087279437, sync, GetNextBuyablePlot picker
304, 20, 19, 1992786946, sync, Random Direction
304, 13, 8, 4172808467, sync, Random Direction
304, 12, 7, 2656989008, sync, Random Direction
304, 3, 1, 2617242953, sync, GetNextBuyablePlot picker
304, 6, 1, 2821578318, sync, Random Direction
304, 2, 0, 1402444655, sync, GetNextBuyablePlot picker
304, 36, 28, 801321084, sync, Random Direction
304, 4, 1, 3402210565, sync, Random Direction
304, 32, 14, 2089652570, sync, Random Direction
304, 39, 10, 1881964427, sync, Random Direction
304, 2, 1, 1112594536, sync, GetNextBuyablePlot picker
304, 13, 5, 2798388353, sync, Random Direction
304, 13, 7, 1795385638, sync, Random Direction
304, 16, 1, 2481031527, sync, Random Direction
304, 1, 0, 462361364, sync, GetNextBuyablePlot picker
304, 11, 4, 691234749, sync, Random Direction
304, 29, 15, 1840050610, sync, Random Direction
304, 1, 0, 2247316739, sync, GetNextBuyablePlot picker
304, 12, 2, 2949926016, sync, Random Direction
304, 5, 0, 934527673, sync, Random Direction
304, 14, 3, 284456702, sync, Random Direction
304, 36, 22, 986463839, sync, Random Direction
304, 4, 1, 2691805356, sync, Random Direction
304, 51, 8, 1162137973, sync, Random Direction
304, 2, 1, 731710730, sync, Random Direction
304, 7, 6, 3642777979, sync, Random Direction
305, 2, 0, 4036963224, sync, GetNextBuyablePlot picker
305, 1, 0, 1117655025, sync, GetNextBuyablePlot picker
305, 1, 0, 193882070, sync, GetNextBuyablePlot picker
305, 100, 11, 4106852951, sync, City Rebellion Roll
305, 2, 0, 489122116, sync, GetNextBuyablePlot picker
305, 1, 0, 443726381, sync, GetNextBuyablePlot picker
305, 1, 0, 2741054306, sync, GetNextBuyablePlot picker
305, 12, 0, 2606990579, sync, Unit Combat Damage
305, 2, 1, 47437232, sync, GetNextBuyablePlot picker
305, 1, 0, 3043871785, sync, GetNextBuyablePlot picker
305, 100, 55, 78289838, sync, City Rebellion Roll
305, 1, 0, 2393341263, sync, GetNextBuyablePlot picker
305, 1, 0, 3214449884, sync, GetNextBuyablePlot picker
305, 100, 19, 1106117093, sync, City Rebellion Roll
305, 2, 1, 856212666, sync, GetNextBuyablePlot picker
305, 6, 2, 3364396907, sync, GetNextBuyablePlot picker
305, 12, 2, 2055252680, sync, Unit Combat Damage
305, 1, 0, 998365025, sync, GetNextBuyablePlot picker
305, 1, 0, 468611718, sync, GetNextBuyablePlot picker
305, 1, 0, 621791047, sync, GetNextBuyablePlot picker
305, 1, 0, 3193547636, sync, GetNextBuyablePlot picker
305, 1, 0, 1847822493, sync, GetNextBuyablePlot picker
305, 4, 3, 1060057362, sync, GetNextBuyablePlot picker
305, 2, 1, 3455553763, sync, GetNextBuyablePlot picker
305, 1, 0, 3542092512, sync, GetNextBuyablePlot picker
305, 4, 1, 4046786969, sync, GetNextBuyablePlot picker
305, 1, 0, 1414220894, sync, GetNextBuyablePlot picker
305, 12, 3, 3288881215, sync, Unit Combat Damage
305, 1, 0, 1110111500, sync, GetNextBuyablePlot picker
305, 1, 0, 3594268245, sync, GetNextBuyablePlot picker
305, 1, 0, 4168863850, sync, GetNextBuyablePlot picker
305, 3, 1, 2721331547, sync, GetNextBuyablePlot picker
305, 12, 0, 1897420280, sync, Unit Combat Damage
305, 6, 1, 123624145, sync, Choosing random tech boost to grant based on era, Player: 4
305, 6, 2, 830376246, sync, Choosing random civic boost to grant based on era, Player: 4
305, 5, 4, 1987252279, sync, Selecting a random new quest
305, 3, 1, 4286110116, sync, Choosing random class type for Recruit Great Person Class quest
305, 6, 1, 2442973965, sync, Selecting a random new quest
305, 1, 0, 1361183426, sync, GetNextBuyablePlot picker
305, 1, 0, 1281259731, sync, GetNextBuyablePlot picker
305, 1, 0, 1396435984, sync, GetNextBuyablePlot picker
305, 1, 0, 1456509705, sync, GetNextBuyablePlot picker
305, 1, 0, 2240907534, sync, GetNextBuyablePlot picker
305, 3, 1, 3314405167, sync, GetNextBuyablePlot picker
305, 3, 2, 2145106236, sync, GetNextBuyablePlot picker
305, 1, 0, 3815134917, sync, GetNextBuyablePlot picker
305, 2, 1, 576792602, sync, GetNextBuyablePlot picker
305, 1, 0, 3685887819, sync, GetNextBuyablePlot picker
305, 2, 1, 1950952744, sync, GetNextBuyablePlot picker
305, 3, 1, 3822754369, sync, GetNextBuyablePlot picker
305, 1, 0, 1851370470, sync, GetNextBuyablePlot picker
305, 1, 0, 2826073383, sync, GetNextBuyablePlot picker
305, 17, 7, 462943188, sync, Random Direction
305, 24, 12, 1979029885, sync, Random Direction
305, 1, 0, 2181341298, sync, GetNextBuyablePlot picker
305, 7, 6, 3473358019, sync, Random Direction
305, 8, 2, 3697965376, sync, Random Direction
305, 1, 0, 1372016761, sync, GetNextBuyablePlot picker
305, 18, 16, 2197311934, sync, Random Direction
305, 24, 15, 3818316319, sync, Random Direction
305, 24, 12, 2736646508, sync, Random Direction
