Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
248, 0, 154, 30, 63, 9, 0, 52, 0, 0, 0, 0, 0, 0, 0
248, 1, 247, 50, 96, 24, 8, 64, 5, 0, 0, 0, 0, 0, 0
248, 2, 311, 36, 144, 27, 8, 86, 10, 0, 0, 0, 0, 0, 0
248, 3, 209, 40, 70, 18, 8, 68, 5, 0, 0, 0, 0, 0, 0
248, 4, 166, 38, 57, 12, 4, 50, 5, 0, 0, 0, 0, 0, 0
248, 5, 219, 40, 104, 6, 0, 64, 5, 0, 0, 0, 0, 0, 0
248, 6, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
248, 7, 122, 40, 16, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
248, 8, 119, 40, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0
248, 9, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
248, 11, 118, 40, 18, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0
248, 12, 121, 40, 15, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
248, 13, 126, 40, 22, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
248, 14, 117, 40, 19, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0
248, 63, 104, 38, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
249, 0, 154, 30, 63, 9, 0, 52, 0, 0, 0, 0, 0, 0, 0
249, 1, 247, 50, 96, 24, 8, 64, 5, 0, 0, 0, 0, 0, 0
249, 2, 312, 36, 145, 27, 8, 86, 10, 0, 0, 0, 0, 0, 0
249, 3, 212, 40, 73, 18, 8, 68, 5, 0, 0, 0, 0, 0, 0
249, 4, 166, 38, 57, 12, 4, 50, 5, 0, 0, 0, 0, 0, 0
249, 5, 222, 40, 107, 6, 0, 64, 5, 0, 0, 0, 0, 0, 0
249, 6, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
249, 7, 122, 40, 16, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
249, 8, 119, 40, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0
249, 9, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
249, 11, 121, 40, 19, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0
249, 12, 121, 40, 15, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
249, 13, 126, 40, 22, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
249, 14, 119, 40, 19, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0
249, 63, 104, 38, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
250, 0, 154, 30, 63, 9, 0, 52, 0, 0, 0, 0, 0, 0, 0
250, 1, 247, 50, 96, 24, 8, 64, 5, 0, 0, 0, 0, 0, 0
250, 2, 317, 36, 145, 27, 8, 86, 15, 0, 0, 0, 0, 0, 0
250, 3, 212, 40, 73, 18, 8, 68, 5, 0, 0, 0, 0, 0, 0
250, 4, 166, 38, 57, 12, 4, 50, 5, 0, 0, 0, 0, 0, 0
250, 5, 222, 40, 107, 6, 0, 64, 5, 0, 0, 0, 0, 0, 0
250, 6, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
250, 7, 122, 40, 16, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
250, 8, 119, 40, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0
250, 9, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
250, 11, 123, 40, 19, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
250, 12, 121, 40, 15, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
250, 13, 126, 40, 22, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
250, 14, 121, 40, 19, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0
250, 63, 104, 38, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
251, 0, 154, 30, 63, 9, 0, 52, 0, 0, 0, 0, 0, 0, 0
251, 1, 248, 50, 97, 24, 8, 64, 5, 0, 0, 0, 0, 0, 0
251, 2, 317, 36, 145, 27, 8, 86, 15, 0, 0, 0, 0, 0, 0
251, 3, 212, 40, 73, 18, 8, 68, 5, 0, 0, 0, 0, 0, 0
251, 4, 166, 38, 57, 12, 4, 50, 5, 0, 0, 0, 0, 0, 0
251, 5, 225, 40, 108, 6, 0, 66, 5, 0, 0, 0, 0, 0, 0
251, 6, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
251, 7, 122, 40, 16, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
251, 8, 119, 40, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0
251, 9, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
251, 11, 125, 40, 19, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
251, 12, 121, 40, 15, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
251, 13, 126, 40, 22, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
251, 14, 123, 40, 19, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
251, 63, 106, 38, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0
252, 0, 154, 30, 63, 9, 0, 52, 0, 0, 0, 0, 0, 0, 0
252, 1, 252, 52, 97, 24, 8, 66, 5, 0, 0, 0, 0, 0, 0
252, 2, 323, 38, 147, 27, 8, 88, 15, 0, 0, 0, 0, 0, 0
252, 3, 212, 40, 73, 18, 8, 68, 5, 0, 0, 0, 0, 0, 0
252, 4, 167, 38, 58, 12, 4, 50, 5, 0, 0, 0, 0, 0, 0
252, 5, 227, 42, 108, 6, 0, 66, 5, 0, 0, 0, 0, 0, 0
252, 6, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
252, 7, 122, 40, 16, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
252, 8, 121, 40, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0
252, 9, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
252, 11, 127, 40, 19, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0
252, 12, 121, 40, 15, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
252, 13, 126, 40, 22, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
252, 14, 125, 40, 19, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
252, 63, 108, 40, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0
253, 0, 154, 30, 63, 9, 0, 52, 0, 0, 0, 0, 0, 0, 0
253, 1, 252, 52, 97, 24, 8, 66, 5, 0, 0, 0, 0, 0, 0
253, 2, 324, 38, 148, 27, 8, 88, 15, 0, 0, 0, 0, 0, 0
253, 3, 212, 40, 73, 18, 8, 68, 5, 0, 0, 0, 0, 0, 0
253, 4, 167, 38, 58, 12, 4, 50, 5, 0, 0, 0, 0, 0, 0
253, 5, 227, 42, 108, 6, 0, 66, 5, 0, 0, 0, 0, 0, 0
253, 6, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
253, 7, 122, 40, 16, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
253, 8, 123, 40, 21, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0
253, 9, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
253, 11, 127, 40, 19, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0
253, 12, 121, 40, 15, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0
253, 13, 126, 40, 22, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0
253, 14, 127, 40, 19, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0
253, 63, 108, 40, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0
254, 0, 154, 30, 63, 9, 0, 52, 0, 0, 0, 0, 0, 0, 0
254, 1, 252, 52, 97, 24, 8, 66, 5, 0, 0, 0, 0, 0, 0
254, 2, 324, 38, 148, 27, 8, 88, 15, 0, 0, 0, 0, 0, 0
254, 3, 212, 40, 73, 18, 8, 68, 5, 0, 0, 0, 0, 0, 0
254, 4, 167, 38, 58, 12, 4, 50, 5, 0, 0, 0, 0, 0, 0
254, 5, 227, 42, 108, 6, 0, 66, 5, 0, 0, 0, 0, 0, 0
254, 6, 116, 42, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0
